5.651794806123837667e-01,7.052459752528658088e-01,5.651794806123837667e-01,4.252062851903841145e-01,2.852330897683825750e-01
5.146203256739046994e-01,7.253938790465689346e-01,5.146203256739046994e-01,3.039735451326457949e-01,9.333254751017638906e-02
5.667294918064476050e-01,7.495406886842256311e-01,5.667294918064476050e-01,3.840279531960619219e-01,2.013283956285729093e-01
7.950142013956564835e-01,5.755072098766825794e-01,3.561114226044547193e-01,1.367156353322273032e-01,9.999999999999825001e-03
5.124422990295228741e-01,7.470388570150051644e-01,5.124422990295228741e-01,2.779756987389042644e-01,4.351324729501891003e-02
3.476148284906874220e-01,4.898381559798380969e-01,6.320990156039762997e-01,4.898381559798380969e-01,3.476148284906874220e-01
8.462340554604955711e-01,5.969321571385144409e-01,3.478614735809190672e-01,9.879079002332183390e-02,9.999999999999825001e-03
8.351581561302757750e-01,5.892758854622975884e-01,3.435536608295257643e-01,9.783143619675348235e-02,9.999999999999825001e-03
5.879478421667418964e-01,7.641542021171610077e-01,5.879478421667418964e-01,4.118947409419007610e-01,2.358416397170592649e-01
3.733296554984060212e-01,4.765672987174005004e-01,5.798049419363940915e-01,6.831277239498966258e-01,5.798049419363940915e-01
5.663358981076466181e-01,7.411131355950079103e-01,5.663358981076466181e-01,3.916832144608595190e-01,2.170305308140715872e-01
5.457388239949535480e-01,7.340325455955242218e-01,5.457388239949535480e-01,3.575350543158731798e-01,1.693312846367929780e-01
8.611821543007666113e-01,5.580699289506008132e-01,2.551404697137254485e-01,9.999999999999825001e-03,9.999999999999825001e-03
5.584361420901621242e-01,8.257221130705426626e-01,5.584361420901621242e-01,2.912782115785303438e-01,2.412700969184410765e-02
